urn,school_name,website,scrape_time,status,all_emails,phone_numbers,address,staff_names,governor_names,source,retry_needed,retry_count
143377,Dowson Primary Academy,https://www.dowsonprimary.com,2026-02-15T01:47:26.577870,success,['admin@dowsonprimary.com'],,,,,stable,1,0
143378,Arthur Bugler Primary School,https://arthur-bugler.osborne.coop,2026-02-15T01:47:26.585308,error,[],,,,,stable,1,0
143379,St Paul's Way Trust School,https://www.spwt.net,2026-02-15T01:47:26.591743,error,[],,,,,stable,1,0
143380,Partington Central Academy,http://partingtoncentralacademy.co.uk,2026-02-15T01:47:26.598676,error,[],,,,,stable,1,0
143381,South Kirkby Academy,https://southkirkbyacademy.org,2026-02-15T01:47:26.605837,success,['skaoffice@watertonacademytrust.org'],,,,,stable,1,0
143382,Phoenix Academy,https://www.phoenix.attrust.org.uk,2026-02-15T01:47:26.620722,success,['PHO-Postbox@attrust.org.uk'],,,,,stable,1,0
143383,Selwyn Primary School,http://www.selwynprimarywaltham.co.uk,2026-02-15T01:47:26.627265,error,[],,,,,stable,1,0
143384,Davies Lane Primary School,http://www.davieslane.co.uk,2026-02-15T01:47:26.633969,error,[],,,,,stable,1,0
143385,Norlington School and 6th Form,https://norlington.info,2026-02-15T01:47:26.640813,error,[],,,,,stable,1,0
143386,"The Laurels Primary School, Worthing",http://www.laurelsprimary.co.uk,2026-02-15T01:47:26.647701,success,['office@laurelsprimary.co.uk'],,,,,stable,1,0
143387,Seaside Primary School,https://www.seaside.w-sussex.sch.uk,2026-02-15T01:47:26.654473,success,['schooladmin@seasideprimary.co.uk'],,,,,stable,1,0
143388,Orrell Lamberhead Green Academy,https://www.lamberheadgreen.wigan.sch.uk,2026-02-15T01:47:26.660743,success,"['enquiries@admin.lamberheadgreen.wigan.sch.uk', 'example@gmail.com', 'admin@where.co.uk']",,,,,stable,1,0
143389,Orrell Holgate Academy,http://www.holgate.wigan.sch.uk,2026-02-15T01:47:26.667287,success,"['enquiries@admin.holgate.wigan.sch.uk', 'enquiries@rlt.education', 'example@gmail.com', 'admin@admin.holgate.wigan.co.uk']",,,,,stable,1,0
143390,Trevelyan Middle School,http://www.trevelyan.org.uk,2026-02-15T01:47:26.673873,error,[],,,,,stable,1,0
143391,Town Lane Infant School,https://www.townlane.co.uk,2026-02-15T01:47:26.680283,error,[],,,,,stable,1,0
143393,St Bartholomew's Church of England Primary School,https://www.stbartholomewsprimary.uk,2026-02-15T01:47:26.686875,error,[],,,,,stable,1,0
143394,Cranham Primary School,https://www.cranham.worcs.sch.uk,2026-02-15T01:47:26.693386,success,['cranhamoffice@riverscofe.co.uk'],,,,,stable,1,0
143395,Bredon Hill Academy,http://www.bredon.worcs.sch.uk,2026-02-15T01:47:26.962282,success,['enquiries@bredon.worcs.sch.uk'],,,,,stable,1,0
143396,Northwick Manor Primary School,https://www.northwickmanorprimary.co.uk,2026-02-15T01:47:26.969652,success,['nwoffice@riverscofe.co.uk'],,,,,stable,1,0
143397,St Peter's Droitwich CofE Academy,https://www.stpetersdroitwichcofe.co.uk,2026-02-15T01:47:26.976472,success,['spoffice@riverscofe.co.uk'],,,,,stable,1,0
143398,Burton Green Primary School,https://bgp.hslt.academy,2026-02-15T01:47:26.982889,error,[],,,,,stable,1,0
143403,Hareclive E-ACT Academy,https://harecliveacademy.e-act.org.uk,2026-02-15T01:47:26.989454,success,"['HCL.safeguarding@e-act.org.uk', 'receptionHCL@E-ACT.org.uk']",,,,,stable,1,0
143404,Ely College,https://www.elycollege.com,2026-02-15T01:47:26.996013,success,"['enquiries@meridiantrust.co.uk', 'office@elycollege.co.uk']",,,,,stable,1,0
143408,Filton Hill Primary School,https://www.filtonhillprimary.co.uk,2026-02-15T01:47:27.002822,success,['enquiries@filtonhillprimary.co.uk'],,,,,stable,1,0
143409,Roselands Primary School,http://www.roselands.herts.sch.uk,2026-02-15T01:47:27.009661,success,['admin@roselands.herts.sch.uk'],,,,,stable,1,0
143410,The Cranbourne Primary School,https://www.cranbourne.herts.sch.uk,2026-02-15T01:47:27.016457,success,['admin@cranbourne.herts.sch.uk'],,,,,stable,1,0
143411,Tweeddale Primary School,https://www.tweeddaleprimary.sutton.sch.uk,2026-02-15T01:47:27.023610,success,['office@tweeddaleprimary.sutton.sch.uk'],,,,,stable,1,0
143412,Woodlands Park Primary School,http://www.woodlandspark.devon.sch.uk,2026-02-15T01:47:27.030644,success,['admin@woodlandspark.devon.sch.uk'],,,,,stable,1,0
143413,Erdington Academy,http://www.erdingtonacademy.bham.sch.uk,2026-02-15T01:47:27.037267,success,['enquiry@erdington.fmat.co.uk'],,,,,stable,1,0
143414,New Silksworth Academy Infant,https://www.newsilksworthacademy.co.uk,2026-02-15T01:47:27.043708,success,['office@newsilksworthacademy.co.uk'],,,,,stable,1,0
143415,New Silksworth Academy Junior,https://www.newsilksworthacademy.co.uk,2026-02-15T01:47:27.050647,success,['office@newsilksworthacademy.co.uk'],,,,,stable,1,0
143416,Carnforth School,https://www.carnforthschool.org,2026-02-15T01:47:27.057434,success,['office@carnforthschool.org'],,,,,stable,1,0
143417,Fibbersley Park Academy,https://www.fibbersleyparkacademy.org.uk,2026-02-15T01:47:27.066396,success,['postbox@fibbersleyparkacademy.org.uk'],,,,,stable,1,0
143419,Hampton High,https://www.hamptonhigh.org.uk,2026-02-15T01:47:27.073032,success,['info@hamptonhigh.org.uk'],,,,,stable,1,0
143420,Twickenham School,https://www.twickenhamschool.org.uk,2026-02-15T01:47:27.079840,success,['info@twickenhamschool.org.uk'],,,,,stable,1,0
143421,Elizabeth Woodville School,https://www.ewsacademy.org.uk,2026-02-15T01:47:27.086615,error,[],,,,,stable,1,0
143426,Harris Primary Academy Orpington,https://www.harrisprimaryorpington.org.uk,2026-02-15T01:47:27.093073,success,['info@harrisprimaryorpington.org.uk'],,,,,stable,1,0
143427,Harris Academy Orpington,http://www.harrisorpington.org.uk,2026-02-15T01:47:27.099507,success,['info@harrisorpington.org.uk'],,,,,stable,1,0
143428,Harris Academy Rainham,https://nan,2026-02-15T01:47:27.106110,error,[],,,,,stable,1,0
143430,UTC Portsmouth,https://www.utcportsmouth.org,2026-02-15T01:47:27.112725,success,"['user@domain.com', 'enquiries@utcportsmouth.org']",,,,,stable,1,0
143431,Ward Green Primary School,https://www.wardgreenprimary.co.uk,2026-02-15T01:47:27.119905,error,[],,,,,stable,1,0
143432,Upland Primary School,https://www.upland.bexley.sch.uk,2026-02-15T01:47:27.126442,success,['admin@upland.bexley.sch.uk'],,,,,stable,1,0
143433,Stirchley Primary School,https://www.stirchly.bham.sch.uk,2026-02-15T01:47:27.132379,success,"['example@gmail.com', 'enquiry@stirchly.bham.sch.uk']",,,,,stable,1,0
143434,St Francis Church of England Aided Primary School and Nursery,http://stfrancisprimaryandnursery.co.uk,2026-02-15T01:47:27.138796,success,['enquiry.stf@fioretti.co.uk'],,,,,stable,1,0
143435,Fortis Academy,http://fortisacademy.org.uk,2026-02-15T01:47:27.144580,error,[],,,,,stable,1,0
143436,Princethorpe Infant School,https://princethorpe.drbignitemat.org,2026-02-15T01:47:27.150803,success,['enquiry@princethorpe.drbignitemat.org'],,,,,stable,1,0
143437,Audley Primary School,https://www.audley.drbignitemat.org,2026-02-15T01:47:27.157057,success,['enquiry@audley.drbignitemat.org'],,,,,stable,1,0
143438,Dame Elizabeth Cadbury School,https://www.decschool.co.uk,2026-02-15T01:47:27.164132,success,['enquiry@decschool.co.uk'],,,,,stable,1,0
143439,Quinton Church Primary School,https://www.quinton.bdmat.org.uk,2026-02-15T01:47:27.170609,error,[],,,,,stable,1,0
143440,Babraham CofE (VC) Primary School,https://babraham.demat.org.uk,2026-02-15T01:47:27.177692,success,"['pschoenfelder@babraham.cambs.sch.uk', 'office@babraham.cambs.sch.uk']",,,,,stable,1,0
143441,Portreath Community Primary School,https://www.portreath.croftymat.org,2026-02-15T01:47:27.184839,error,[],,,,,stable,1,0
143442,Mousehole School,https://www.mousehole.cornwall.sch.uk,2026-02-15T01:47:27.191637,success,"['mousehole@tpacademytrust.org', 'support@.eschools.co.uk']",,,,,stable,1,0
143443,Treloweth Community Primary School,https://treloweth.croftymat.org,2026-02-15T01:47:27.197782,error,[],,,,,stable,1,0
143444,Rosemellin Community Primary School,https://rosemellin.croftymat.org,2026-02-15T01:47:27.204599,error,[],,,,,stable,1,0
143445,Pencoys Primary School,https://pencoys.croftymat.org,2026-02-15T01:47:27.211322,error,[],,,,,stable,1,0
143446,Roskear Primary & Nursery School,https://roskear.croftymat.org,2026-02-15T01:47:27.218240,error,[],,,,,stable,1,0
143447,Weeth Community Primary School,https://weeth.croftymat.org,2026-02-15T01:47:27.224807,error,[],,,,,stable,1,0
143448,Illogan School,https://illogan.croftymat.org,2026-02-15T01:47:27.232023,error,[],,,,,stable,1,0
143449,Mount Pleasant Primary School,https://www.mountpleasantschool.com,2026-02-15T01:47:27.238363,success,"['admin@mountpleasant.lingfieldtrust.org.uk', 'enquiries@veritau.co.uk', '605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com', 'baf30a2b91654c5a840931f0137bed30@sentry.wixpress.com', '0e6a29e4756740a8a63493e912ba2174@sentry.wixpress.com', '8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com', '2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com']",,,,,stable,1,0
143450,Holbrook Church of England Primary School,https://www.holbrookceprimary.co.uk,2026-02-15T01:47:27.244835,success,['info@holbrook.derbyshire.sch.uk'],,,,,stable,1,0
143451,Woodfield Primary School,https://www.woodfieldprimaryschool.co.uk,2026-02-15T01:47:27.251049,error,[],,,,,stable,1,0
143452,Cherry Tree Primary School,https://www.cherrytree-pri.essex.sch.uk,2026-02-15T01:47:27.257137,error,[],,,,,stable,1,0
143453,"St Margaret's Church of England Academy, Bowers Gifford",https://www.st-margaretsacademy.co.uk,2026-02-15T01:47:27.263877,error,[],,,,,stable,1,0
143454,Burley Gate CofE Primary School,http://www.burleygate.hereford.sch.uk,2026-02-15T01:47:27.270461,success,['admin@burleygate.hereford.sch.uk'],,,,,stable,1,0
143455,St Michael's CofE Primary School,https://www.st-michaels.hereford.sch.uk,2026-02-15T01:47:27.277666,success,['admin@st-michaels.hereford.sch.uk'],,,,,stable,1,0
143456,Cronton Church of England Primary Academy,https://www.crontonce.co.uk,2026-02-15T01:47:27.284307,success,['crontonce@ldst.org.uk'],,,,,stable,1,0
143457,Halewood Church of England Primary Academy,https://www.halewoodcofe.co.uk,2026-02-15T01:47:27.290686,success,['halewood@ldst.org.uk'],,,,,stable,1,0
143458,Deanwood Primary School,https://www.deanwood-that.org.uk,2026-02-15T01:47:27.297490,success,"['logo@2x.png', 'logo_trust@2x.png', 'office@deanwood.medway.sch.uk']",,,,,stable,1,0
143459,Bunwell Primary School,https://bunwell.cee.coop,2026-02-15T01:47:27.304326,success,['office@bunwell.cee.coop'],,,,,stable,1,0
143460,Garrick Green Infant School,https://www.garrickgreen.co.uk,2026-02-15T01:47:27.310733,success,['office@garrickgreen.norfolk.sch.uk'],,,,,stable,1,0
143461,Wroughton Infant Academy,https://www.wroughtonacademies.org.uk,2026-02-15T01:47:27.317254,success,"['enquiries@wroughtonacademies.org.uk', 'logo_trust@2x.png']",,,,,stable,1,0
143462,Heacham Infant and Nursery School,https://www.heachaminfant.norfolk.sch.uk,2026-02-15T01:47:27.323847,error,[],,,,,stable,1,0
143463,Banham Primary School,https://www.banham.cee.coop,2026-02-15T01:47:27.331117,error,[],,,,,stable,1,0
143464,Crockerne Church of England Primary School,https://www.crockerne.co.uk,2026-02-15T01:47:27.337912,error,[],,,,,stable,1,0
143466,Hampsthwaite Church of England Primary School,https://hampsthwaite.ycst.co.uk,2026-02-15T01:47:27.344673,error,[],,,,,stable,1,0
143467,St Luke's Church of England Primary School,http://stlukesprimaryschool.org.uk,2026-02-15T01:47:27.351189,success,['office@stlukes.pdet.org.uk'],,,,,stable,1,0
143468,Byfield School,https://www.byfieldschool.com,2026-02-15T01:47:27.357788,success,['hibbert.d@stowevalley.com'],,,,,stable,1,0
143469,Ponteland Community Primary School,https://www.ponteland.academy,2026-02-15T01:47:27.364339,error,[],,,,,stable,1,0
143470,Killisick Junior School,https://www.killisick.notts.sch.uk,2026-02-15T01:47:27.370880,success,['office@killisick.notts.sch.uk'],,,,,stable,1,0
143471,Horsendale Primary School,https://www.horsendale.co.uk,2026-02-15T01:47:27.377632,success,['office@horsendale.notts.sch.uk'],,,,,stable,1,0
143472,Spring Brook Academy,https://www.springbrookacademy.org,2026-02-15T01:47:27.384769,success,['info@springbrookacademy.org'],,,,,stable,1,0
143473,Plympton St Maurice Primary School,https://www.plympton-st-maurice-primary.org.uk,2026-02-15T01:47:27.391191,success,['admin@psmps.co.uk'],,,,,stable,1,0
143474,Chaddlewood Primary School,https://www.chaddlewood-primary.plymouth.sch.uk,2026-02-15T01:47:27.397881,success,['admin@chaddlewoodschool.org.uk'],,,,,stable,1,0
143475,Woodfield Primary School,https://www.woodfieldpri.co.uk,2026-02-15T01:47:27.404503,success,['Office@woodfieldpri.co.uk'],,,,,stable,1,0
143476,Prince Rock Primary School,http://www.princerock.co.uk,2026-02-15T01:47:27.411392,error,[],,,,,stable,1,0
143477,Bearwood Primary and Nursery School,https://www.bearwood.poole.sch.uk,2026-02-15T01:47:27.418263,success,['school@bearwood.poole.sch.uk'],,,,,stable,1,0
143478,Zetland Primary School,https://zetland.ironstoneacademy.org.uk,2026-02-15T01:47:27.425199,success,['office@zetland.org.uk'],,,,,stable,1,0
143479,Ormesby Primary School,http://ormesby.ironstoneacademy.org.uk,2026-02-15T01:47:27.432099,success,['office@ormesby.org.uk'],,,,,stable,1,0
143480,Wath Church of England Primary School,http://www.wathcofe.co.uk,2026-02-15T01:47:27.439696,success,"['school@wce.jmat.org.uk', 'info@jmat.org.uk', '605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com', '8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com', '2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com']",,,,,stable,1,0
143481,Crags Community School,https://www.crags-community-school.org.uk,2026-02-15T01:47:27.446546,success,"['Crags@nexusmat.org', 'enquiries@nexusmat.org', 'cragscommunity@rotherham.school']",,,,,stable,1,0
143482,Aughton Junior Academy,https://www.aughtonacademy.org,2026-02-15T01:47:27.453262,success,['info@aughtonacademy.org'],,,,,stable,1,0
143483,Ankermoor Primary Academy,https://www.ankermoor.org,2026-02-15T01:47:27.459742,success,['office@ankermoor.org'],,,,,stable,1,0
143484,Co-op Academy Hamilton,https://www.hamilton.coopacademies.co.uk,2026-02-15T01:47:27.466512,success,['hamilton@coopacademies.co.uk'],,,,,stable,1,0
143485,Alexandra Junior School,https://www.alexandra-jun.stoke.sch.uk,2026-02-15T01:47:27.473392,success,"['moorpark@moorparkjunior.co.uk', 'Office@alexandrajunior.co.uk']",,,,,stable,1,0
143486,Co-op Academy Northwood,https://www.northwood.coopacademies.co.uk,2026-02-15T01:47:27.480174,success,['northwood@coopacademies.co.uk'],,,,,stable,1,0
143487,Jackfield Infant School,http://www.jackfield.stoke.sch.uk,2026-02-15T01:47:27.486809,success,['office@jackfieldinfant.org.uk'],,,,,stable,1,0
143488,Moorpark Junior School,https://www.moorpark.stoke.sch.uk,2026-02-15T01:47:27.493168,success,['moorpark@moorparkjunior.co.uk'],,,,,stable,1,0
143489,Alexandra Infants' School,https://www.alexinfants.co.uk,2026-02-15T01:47:27.500718,success,['office@alexinfants.co.uk'],,,,,stable,1,0
143490,St Christopher's Academy,https://www.raedwaldtrust.org,2026-02-15T01:47:27.507539,error,[],,,,,stable,1,0
143491,Ravensmere Infant School,https://www.ravensmere.suffolk.sch.uk,2026-02-15T01:47:27.514637,success,"['adminatalbertpye@albertpyeandravensmere.org', 'admin@albertpyeandravensmere.org']",,,,,stable,1,0
143492,The Albert Pye Community Primary School,https://www.albertpye.suffolk.sch.uk,2026-02-15T01:47:27.521286,error,[],,,,,stable,1,0
143493,Gillas Lane Primary Academy,https://www.gillaslaneprimaryschool.co.uk,2026-02-15T01:47:27.528141,success,"['gillas.lane@aimhigh.co.uk', 'gillaslaneprimaryacademyandnursery@aimhigh.co.uk']",,,,,stable,1,0
143494,South Marston Church of England Primary School,https://smcea.org.uk,2026-02-15T01:47:27.534901,success,"['admin@southmarston.bluekitetrust.org', 'admin@southmarstonprimary.co.uk', 'admin@bluekitetrust.org']",,,,,stable,1,0
143495,Endeavour Primary Academy,https://www.endeavouracademy.org.uk,2026-02-15T01:47:27.541764,success,['secretary@endeavouracademy.org.uk'],,,,,stable,1,0
143497,Stockton Primary School,https://www.stocktonprimaryschool.com,2026-02-15T01:47:27.548317,success,['stocktonprimary@stowevalley.com'],,,,,stable,1,0
143498,Marus Bridge Primary School,https://www.marusbridge.co.uk,2026-02-15T01:47:27.555000,success,"['g.evans@marusbridge.co.uk', 'enquiries@marusbridge.co.uk']",,,,,stable,1,0
143499,Southbroom Infants' School,https://www.southbroom-inf.wilts.sch.uk,2026-02-15T01:47:27.561556,error,[],,,,,stable,1,0
143500,Forest and Sandridge Church of England Primary School,https://www.Forestsandridge.co.uk,2026-02-15T01:47:27.568305,error,[],,,,,stable,1,0
143501,Great Meols Primary School,https://www.greatmeols.wirral.sch.uk,2026-02-15T01:47:27.574817,error,[],,,,,stable,1,0
143502,Egremont Primary School,http://www.egremont.wirral.sch.uk,2026-02-15T01:47:27.582193,error,[],,,,,stable,1,0
143503,Poulton Lancelyn Primary School,http://www.poultonlancelyn.wirral.sch.uk,2026-02-15T01:47:27.589447,error,[],,,,,stable,1,0
143504,Stanton Road Primary School,https://www.stantonroad.wirral.sch.uk,2026-02-15T01:47:27.595645,success,"['user@domain.com', 'Schooloffice@stantonroad.wirral.sch.uk']",,,,,stable,1,0
143505,Church Drive Primary School,https://www.churchdriveprimary.co.uk,2026-02-15T01:47:27.602546,error,[],,,,,stable,1,0
143506,Broadmeadow Special School,https://www.broadmeadowspecial.co.uk,2026-02-15T01:47:27.609515,success,"['logo@3x.png', 'info@broadmeadowspecial.co.uk']",,,,,stable,1,0
143507,Alvechurch CofE Middle School,http://www.alvechurchmiddle.co.uk,2026-02-15T01:47:27.616739,success,['office@alvechurch.worcs.sch.uk'],,,,,stable,1,0
143508,Stourport Primary Academy,https://www.stourportprimary.worcs.sch.uk,2026-02-15T01:47:27.623411,error,[],,,,,stable,1,0
143509,Tang Hall Primary Academy,http://www.tanghallprimary.co.uk,2026-02-15T01:47:27.630424,error,[],,,,,stable,1,0
143510,Worth Valley Primary School,https://www.worthvalleyprimary.co.uk,2026-02-15T01:47:27.637200,success,['office@worthvalleyprimary.co.uk'],,,,,stable,1,0
143511,Reevy Hill Primary School,https://www.reevyhill.co.uk,2026-02-15T01:47:27.643916,success,['office@reevyhill.llat.org.uk'],,,,,stable,1,0
143512,Corporation Road Community Primary School,https://www.corporationroadschool.co.uk,2026-02-15T01:47:27.650552,success,"['admin@corporationroad.lingfieldtrust.org.uk', 'enquiries@lingfieldeducationtrust.com']",,,,,stable,1,0
143513,St Edward's Catholic Academy,https://www.stedwardsswadlincote.srscmat.co.uk,2026-02-15T01:47:27.657089,success,['office@edw.srscmat.co.uk'],,,,,stable,1,0
143514,Denaby Main Primary Academy,https://www.astreadenabymain.org,2026-02-15T01:47:27.663871,success,['admin@astreadenabymain.org'],,,,,stable,1,0
