URN,School_Name,Website,All_Emails,Has_Pupil_Premium,Has_Governors,Has_SEND,Ofsted_Mention,Postcode,Town,Region,Scrape_Date
106059,Mersey Vale Primary School,https://www.merseyvale.stockport.sch.uk/,headteacher@merseyvale.stockport.sch.uk,0,1,1,,SK4 2BZ,Stockport,North West,2026-02-14T11:01:42.738205
106062,Nevill Road Infant School,https://www.nevillroad-inf.stockport.sch.uk,admin@nevillroad-inf.stockport.sch.uk,0,1,0,,SK7 3ET,Stockport,North West,2026-02-14T11:01:49.540747
106063,Nevill Road Junior School,https://www.nevillroad-jun.stockport.sch.uk,admin@nevillroad-jun.stockport.sch.uk,0,1,1,good,SK7 3ET,Stockport,North West,2026-02-14T11:01:56.585054
106065,Norris Bank Primary School,https://www.norrisbank.stockport.sch.uk/,"admin@norrisbank.org.uk, admin@norrisbank.org.uk",0,0,0,,SK4 2NF,Stockport,North West,2026-02-14T11:02:04.063484
106071,Prospect Vale Primary School,https://www.prospectvale.stockport.sch.uk,headteacher@prospectvale.stockport.sch.uk,0,1,1,,SK8 3RJ,Cheadle,North West,2026-02-14T11:02:10.013828
106072,Queensgate Primary School,https://www.queensgate.stockport.sch.uk/,admin@queensgate.stockport.sch.uk,0,1,0,,SK7 1NE,Stockport,North West,2026-02-14T11:02:15.673996
106073,Oak Tree Primary School,https://www.oaktree.stockport.sch.uk/,,0,0,0,,SK8 5HH,Stockport,North West,2026-02-14T11:02:21.903613
106074,Abingdon Primary School,https://www.abingdon.stockport.sch.uk/,"admin@abingdon.stockport.sch.uk, joanne.goodwin@abingdon.stockport.sch.uk, admin@abingdon.stockport.sch.uk, joanne.goodwin@abingdon.stockport.sch.uk, admin@abingdon.stockport.sch.uk",0,1,0,good,SK5 7ET,Stockport,North West,2026-02-14T11:02:27.881386
106076,Rose Hill Primary School,https://www.rosehill.stockport.sch.uk,"headteacher@rosehill.stockport.sch.uk, governingbody@rosehill.stockport.sch.uk, sendco@rosehill.stockport.sch.uk",0,1,1,,SK6 6DW,Stockport,North West,2026-02-14T11:02:34.143272
106079,Thorn Grove Primary School,https://www.thorngroveprimary.co.uk,"admin@tgps.uk, senco@tgps.uk, finance@tgps.uk",0,0,1,,SK8 7LD,Cheadle,North West,2026-02-14T11:02:40.647159
106081,Torkington Primary School,https://www.torkington.stockport.sch.uk/,schooladmin@torkington.stockport.sch.uk,1,1,1,,SK7 6NR,Stockport,North West,2026-02-14T11:02:54.829648
106082,Vernon Park Primary School,https://www.vernonpark.stockport.sch.uk,headteacher@vernonpark.stockport.sch.uk,0,1,1,outstanding,SK1 2NF,Stockport,North West,2026-02-14T11:02:59.557177
106083,Warren Wood Primary School,https://www.warrenwood.stockport.sch.uk,"admin@warrenwood.stockport.sch.uk, admin@warrenwood.stockport.sch.uk",0,1,0,good,SK2 5XU,Stockport,North West,2026-02-14T11:03:05.524925
106084,Whitehill Primary School,https://www.whitehill.stockport.sch.uk/,,0,0,0,good,SK4 1PB,Stockport,North West,2026-02-14T11:03:11.729595
106089,Pownall Green Primary School,https://www.pownallgreen.co.uk,"01614391105headteacher@pownallgreen.co.uk, admin@pownallgreen.co.uk, headteacher@pownallgreen.co.uk",0,1,0,,SK7 2EB,Stockport,North West,2026-02-14T11:03:18.846449
106090,Moss Hey Primary School,http://mossheyprimary.co.uk,,0,0,0,,SK7 1DS,Stockport,North West,2026-02-14T11:03:25.059370
106091,Cale Green Primary School,https://www.calegreen.stockport.sch.uk,admin@calegreenstockport.sch.uk,0,1,0,good,SK3 8JG,Stockport,North West,2026-02-14T11:03:31.382537
106093,Lum Head Primary School,https://www.lumhead.stockport.sch.uk/,,0,0,0,,SK8 4RR,Cheadle,North West,2026-02-14T11:03:37.831096
106094,Outwood Primary School,https://www.outwood.stockport.sch.uk,"admin@outwood.stockport.sch.uk, admin@outwood.stockport.sch.uk",0,0,0,,SK8 3ND,Cheadle,North West,2026-02-14T11:03:43.104311
106097,Lane End Primary School,https://www.laneend.stockport.sch.uk,"headteacher@laneend.stockport.sch.uk, admin@laneend.stockport.sch.uk, finance@laneend.stockport.sch.uk",0,0,1,good,SK8 7AL,Stockport,North West,2026-02-14T11:03:49.471278
106098,Didsbury Road Primary School,https://www.didsburyroad.stockport.sch.uk/,,0,0,0,,SK4 3HB,Stockport,North West,2026-02-14T11:03:55.223377
106100,Arden Primary School,https://www.arden.stockport.sch.uk,admin@arden-primary.co.uk,1,1,1,,SK6 2EX,Stockport,North West,2026-02-14T11:04:05.243495
106103,All Saints Church of England Primary School Stockport,https://www.allsaints.stockport.sch.uk,"admin@allsaints.stockport.sch.uk, admin@allsaints.stockport.sch.uk",0,0,1,,SK4 1ND,Stockport,North West,2026-02-14T11:04:39.832637
106105,St John's Church of England Primary School,https://www.st-johns.stockport.sch.uk,admin@st-johns.stockport.sch.uk,0,1,0,,SK4 3DG,Stockport,North West,2026-02-14T11:05:01.975755
106106,St Mary's Church of England Primary School,https://www.st-marys-reddish.stockport.sch.uk,,0,0,0,,SK5 7DR,Stockport,North West,2026-02-14T11:05:06.559923
106108,St Paul's Church of England Primary School Brinnington,https://www.st-pauls.stockport.sch.uk,admin@st-pauls.stockport.sch.uk,1,0,0,,SK5 8AA,Stockport,North West,2026-02-14T11:05:12.259078
106109,St Thomas' Church of England Primary School Stockport,https://www.st-thomas.stockport.sch.uk/,headteacher@st-thomas.stockport.sch.uk,0,0,0,,SK1 3PJ,Stockport,North West,2026-02-14T11:05:18.357719
106111,Cheadle Catholic Infant School,https://www.cheadle-inf.stockport.sch.uk/,admin@cheadle-inf.stockport.sch.uk,1,1,1,,SK8 6DB,Cheadle,North West,2026-02-14T11:05:24.718023
106112,Cheadle Catholic Junior School,https://www.cheadle-jun.stockport.sch.uk,,1,0,1,,SK8 6DB,Cheadle,North West,2026-02-14T11:05:29.642825
106113,North Cheshire Jewish Primary School,https://www.ncjps.org.uk,office@northcheshire.stockport.sch.uk,1,1,1,good,SK8 4RZ,Cheadle,North West,2026-02-14T11:05:36.396508
106114,Our Lady's Catholic Primary School,https://www.ourladys.stockport.sch.uk,"admin@ourladys.stockport.sch.uk, headteacher@ourladys.stockport.sch.uk",0,0,1,good,SK3 9HX,Stockport,North West,2026-02-14T11:05:42.778972
106115,St Ambrose Catholic Primary School,https://www.st-ambrose.stockport.sch.uk/,headteacher@st-ambrose.stockport.sch.uk,0,0,0,,SK3 8LQ,Stockport,North West,2026-02-14T11:05:50.059116
106116,St Bernadette's Catholic Primary School,https://www.st-bernadettes.stockport.sch.uk/,"headteacher@st-bernadettes.stockport.sch.uk, lorna.walsh@st-bernadettes.stockport.sch.uk",0,0,1,,SK5 8AR,Stockport,North West,2026-02-14T11:05:56.436262
106117,St Christopher's Catholic Primary School,http://www.st-christophers.stockport.sch.uk,admin@st-christophers.stockport.sch.uk,0,0,1,,SK6 3AX,Stockport,North West,2026-02-14T11:06:02.647466
106125,St Peter's Catholic Primary School,https://www.st-peters.stockport.sch.uk,"admin@st-peters.stockport.sch.uk, admin@st-peters.stockport.sch.uk",0,0,0,outstanding,SK7 5PL,Stockport,North West,2026-02-14T11:06:07.693351
106126,St Philip's Catholic Primary School,https://www.stphilipsstockport.co.uk,admin@st-philips.stockport.sch.uk,0,0,0,,SK2 5LB,Stockport,North West,2026-02-14T11:06:14.573363
106127,St Simon's Catholic Primary School,https://www.st-simons.stockport.sch.uk,,0,0,0,,SK7 4LH,Stockport,North West,2026-02-14T11:06:19.953886
106128,St Thomas' Church of England Primary School Heaton Chapel,https://www.st-thomasheaton.stockport.sch.uk,"admin@st-thomasheaton.stockport.sch.uk, admin@st-thomasheaton.stockport.sch.uk",0,1,0,,SK4 4QG,Stockport,North West,2026-02-14T11:06:26.346873
106129,"St Winifred's Roman Catholic Primary School, Stockport",https://www.st-winifreds.stockport.sch.uk/,,0,0,0,,SK4 3JH,Stockport,North West,2026-02-14T11:06:33.046008
106135,Stockport School,https://www.stockportschool.net,reception@stockport.stockport.sch.uk,1,0,1,,SK2 6BW,Stockport,North West,2026-02-14T11:06:41.004396
106139,Bramhall High School,http://bhsweb.co.uk/,"dpickton@bramhallhigh.stockport.sch.ukSee, finance@bramhallhigh.stockport.sch.ukAny, dpickton@bramhallhigh.stockport.sch.uk, aseeley@bramhallhigh.stockport.sch.uk",0,0,1,good,SK7 2JT,Stockport,North West,2026-02-14T11:06:46.719342
106142,St James' Catholic High School,http://www.stjamescheadle.co.uk,office@stjamescheadle.co.uk,1,1,1,,SK8 6PZ,Cheadle,North West,2026-02-14T11:06:54.310760
106143,Harrytown Catholic High School,https://www.harrytownschool.org,,0,0,0,,SK6 3BU,Stockport,North West,2026-02-14T11:07:00.465329
106168,Valley School,http://www.valley.stockport.sch.uk/,,0,0,0,,SK7 1EN,Stockport,North West,2026-02-14T11:07:07.049927
106172,Castle Hill High School,https://www.castlehill.stockport.sch.uk,admin@castlehill.stockport.sch.uk,0,1,0,,SK2 5DS,Stockport,North West,2026-02-14T11:07:14.877496
106173,Heaton School,https://www.heaton.stockport.sch.uk,"headteacher@heaton.stockport.sch.uk, laura.harrison@heaton.stockport.sch.uk",0,1,0,,SK4 4RE,Stockport,North West,2026-02-14T11:07:20.761026
106179,Hollingworth Primary School,https://www.hollingworthprimary.co.uk,hollingworth@prestoleetrust.org,0,0,0,good,SK14 8LP,Hyde,North West,2026-02-14T11:07:26.758660
106188,Gorse Hall Primary and Nursery School,https://www.gorsehall.tameside.sch.uk,admin@gorsehall.tameside.sch.uk,0,0,1,good,SK15 2DP,Stalybridge,North West,2026-02-14T11:07:35.603065
106189,Stalyhill Junior School,https://www.stalyhill-jun.tameside.sch.uk/,admin@stalyhill-jun.tameside.sch.uk,0,1,1,,SK15 2TD,Stalybridge,North West,2026-02-14T11:07:43.214694
106190,Arlies Primary School,https://www.arlies.tameside.sch.uk/,,0,0,0,,SK15 1HQ,Stalybridge,North West,2026-02-14T11:07:50.776977
106193,Broadbent Fold Primary School and Nursery,https://www.broadbentfold.tameside.sch.uk/,admin@broadbentfold.tameside.sch.uk,0,1,0,,SK16 5DP,Dukinfield,North West,2026-02-14T11:07:58.195776
106201,The Heys Primary School,https://www.heys.tameside.sch.uk/,admin@heys.tameside.sch.uk,0,0,0,,OL6 9NS,Ashton-under-Lyne,North West,2026-02-14T11:08:04.202663
106203,Audenshaw Primary School,https://www.audenshawprimary.co.uk,admin@audenshaw-pri.tameside.sch.uk,0,1,0,,M34 5NG,Manchester,North West,2026-02-14T11:08:09.829045
106206,Russell Scott Primary School,https://www.russellscottblogs.net/,,0,0,0,,M34 3LQ,Manchester,North West,2026-02-14T11:08:15.502321
106207,Fairfield Road Primary School,http://www.fairfieldroad.tameside.sch.uk/,,0,0,0,,M43 6AF,Manchester,North West,2026-02-14T11:08:21.106610
106210,Livingstone Primary School,https://www.livingstone.tameside.sch.uk/,admin@livingstone.tameside.sch.uk,0,1,0,good,OL5 0AP,Ashton-under-Lyne,North West,2026-02-14T11:08:27.349772
106213,St Anne's Primary School,https://www.st-annes-denton.tameside.sch.uk/,"admin@stannes.victoriousmat.org, admin@stannes.victoriousmat.org",1,1,1,,M34 3DY,Manchester,North West,2026-02-14T11:08:33.893278
106222,Stalyhill Infant School,https://www.stalyhill-inf.tameside.sch.uk/,admin@stalyhill-inf.tameside.sch.uk,0,0,0,,SK15 2TR,Stalybridge,North West,2026-02-14T11:08:40.135004
106226,Gee Cross Holy Trinity CofE (VC) Primary School,https://www.geecross.tameside.sch.uk,admin@geecross.tameside.sch.uk,0,1,1,good,SK14 5LX,Hyde,North West,2026-02-14T11:08:47.286342
106227,Broadbottom Church of England Primary School,https://www.broadbottom.tameside.sch.uk/,"admin@broadbottom.tameside.sch.uk, admin@broadbottom.tameside.sch.uk",0,1,0,good,SK14 6BB,Hyde,North West,2026-02-14T11:08:53.486881
106228,"St John's CofE Primary School, Dukinfield",https://www.st-johns-primary.co.uk,"admin@st-johns-primary.co.uk, admin@st-johns-primary.co.uk",0,0,0,,SK16 5JA,Dukinfield,North West,2026-02-14T11:08:59.909781
106229,Hurst Knoll St James' Church of England Primary School,https://www.hurstknollschool.org.uk,admin@hurstknollschool.org.uk,0,0,0,good,OL6 8JS,Ashton-under-Lyne,North West,2026-02-14T11:09:07.032950
106234,Milton St John's CofE Primary School,https://www.milton-st-johns.tameside.sch.uk,admin@milton-st-johns.tameside.sch.uk,0,1,0,,OL5 0BN,Ashton-under-Lyne,North West,2026-02-14T11:09:12.913528
106235,Micklehurst All Saints CofE Primary School,https://www.micklehurstallsaints.tameside.sch.uk/,admin@micklehurstallsaints.tameside.sch.uk,0,1,1,,OL5 9DR,Ashton-under-Lyne,North West,2026-02-14T11:09:19.563325
106237,Mottram CofE Primary School,https://www.mottram.tameside.sch.uk/,"admin@mottram.tameside.sch.uk, admin@mottram.tameside.sch.uk, sen@mottram.tameside.sch.uk, admin@mottram.tameside.sch.uk",0,0,0,,SK14 6JL,Hyde,North West,2026-02-14T11:09:27.296792
106239,St James Catholic Primary School,https://www.st-james-hyde.tameside.sch.uk/,"admin@st-james-hyde.tameside.sch.uk, admin@st-james-hyde.tameside.sch.uk",1,1,1,good,SK14 3DQ,Hyde,North West,2026-02-14T11:09:34.544440
106242,St Raphael's Catholic Primary School,https://www.st-raphaels.tameside.sch.uk/,"admin@st-raphaels.tameside.sch.uk, admin@st-raphaels.tameside.sch.uk",0,0,0,,SK15 3JL,Stalybridge,North West,2026-02-14T11:09:42.159231
106244,Holy Trinity CofE Primary School,http://www.holytrinity.tameside.sch.uk/,admin@holytrinity.tameside.sch.uk,0,0,0,good,OL6 7DU,Ashton-under-Lyne,North West,2026-02-14T11:09:49.295834
106245,St Peter's CofE Primary School,https://www.stpetersashton.co.uk/,,0,1,0,good,OL7 0NB,Ashton-under-Lyne,North West,2026-02-14T11:09:55.873147
106246,St Stephen's CofE Primary School,https://www.ststephensprimary.co.uk,admin@st-stephens.tameside.sch.uk,1,1,0,outstanding,M34 5HD,Manchester,North West,2026-02-14T11:10:06.369065
106247,St Mary's CofE Primary School,https://www.stmarydroylsden.org.uk/,,0,0,0,,M43 7BR,Manchester,North West,2026-02-14T11:10:12.945609
106249,Canon Burrows CofE Primary School,https://www.canonburrows.co.uk/,admin@canonburrows.co.uk,0,1,0,,OL7 9ND,Ashton-under-Lyne,North West,2026-02-14T11:10:19.343669
106252,St Mary's RC Primary School,https://www.stmarysdenton.com,"admin@stmarysdenton.com, admin@stmarysdenton.com",0,1,1,,M34 2AR,Manchester,North West,2026-02-14T11:10:27.910615
106254,St Joseph's RC Primary School,https://www.st-josephs.tameside.sch.uk,admin@st-josephs.tameside.sch.uk,0,0,0,,OL5 0ES,Ashton-under-Lyne,North West,2026-02-14T11:10:33.991271
106255,"St John Fisher RC Primary School, Denton",https://www.st-johnfisher.tameside.sch.uk,admin@st-johnfisher.tameside.sch.uk,0,1,0,,M34 7SW,Manchester,North West,2026-02-14T11:10:41.219055
106266,Mossley Hollins High School,http://www.mossleyhollins.com/,admin@mossleyhollins.com,0,0,1,,OL5 9DP,Ashton-under-Lyne,North West,2026-02-14T11:10:48.328997
106268,Hyde High School,https://www.hydehighschool.uk,admin@hydehighschool.uk,0,0,0,,SK14 4SP,Hyde,North West,2026-02-14T11:10:54.280483
106270,St Damian's RC Science College,https://www.stdamians.co.uk,admin@stdamians.co.uk,0,1,1,outstanding,OL6 8BH,Ashton-under-Lyne,North West,2026-02-14T11:11:01.815178
106271,St Thomas More RC College,https://www.stmcollege.org.uk,ADMIN@STMCOLLEGE.ORG.UK,0,1,0,,M34 6AF,Manchester,North West,2026-02-14T11:11:08.038992
106281,Oakdale School,https://www.oakdale.tameside.sch.uk,admin@oakdale.tameside.sch.uk,0,1,0,,SK16 5LD,Dukinfield,North West,2026-02-14T11:11:15.672694
106283,Navigation Primary School,https://www.navigationprimary.com,"admin@navigationprimary.com, admin@navigationprimary.com, admin@navigationprimary.com",0,1,0,good,WA14 1NG,Altrincham,North West,2026-02-14T11:11:21.870254
106284,Oldfield Brow Primary School,https://www.oldfield-brow.com,office@oldfield-brow.com,0,0,0,,WA14 4LE,Altrincham,North West,2026-02-14T11:11:28.553281
106285,Stamford Park Primary School,https://www.spprimary.org.uk,"office@spprimary.org.uk, childcare@spprimary.org.uk",0,0,0,,WA15 9JB,Altrincham,North West,2026-02-14T11:11:33.551411
106288,Heyes Lane Primary School,https://www.heyeslane.co.uk,,0,0,0,,WA15 6BZ,Altrincham,North West,2026-02-14T11:11:38.923674
106290,Broomwood Primary School,http://www.broomwoodprimary.co.uk/,,0,0,0,,WA15 7JU,Altrincham,North West,2026-02-14T11:12:19.248400
106293,Well Green Primary School,http://www.wellgreenprimary.co.uk,,0,0,0,,WA15 8QA,Altrincham,North West,2026-02-14T11:12:24.418217
106294,Willows Primary School,https://www.willowstimperley.co.uk,admin@willowstimperley.com,0,1,0,,WA15 6PP,Altrincham,North West,2026-02-14T11:12:30.727645
106295,Cloverlea Primary School,https://www.cloverlea.org.uk/,,0,0,0,,WA15 7NQ,Altrincham,North West,2026-02-14T11:12:37.947731
106298,Springfield Primary School,https://www.springfieldprimarysale.co.uk/,,0,0,0,,M33 7XS,Sale,North West,2026-02-14T11:12:44.596040
106299,Woodheys Primary School,https://www.woodheysprimaryschool.co.uk,,0,0,0,,M33 4PG,Sale,North West,2026-02-14T11:12:51.839031
106300,Worthington Primary School,https://www.worthington-primary.trafford.sch.uk/,,1,1,1,,M33 2JJ,Sale,North West,2026-02-14T11:12:58.025687
106301,Brooklands Primary School,https://www.brooklands.trafford.sch.uk/,"office@brooklands.trafford.sch.uk, office@brooklands.trafford.sch.uk",0,0,1,good,M33 3SY,Sale,North West,2026-02-14T11:13:07.085467
106303,Firs Primary School,https://www.firsprimary.co.uk,,0,0,0,,M33 5EL,Sale,North West,2026-02-14T11:13:11.923907
106308,Moorlands Junior School,https://www.moorlandsjuniorschool.com,schooloffice@moorlandsjuniorschool.com,0,0,0,,M33 2LP,Sale,North West,2026-02-14T11:13:53.137825
106312,Templemoor Infant and Nursery School,https://templemoorinfants.co.uk,"admin@templemoor.trafford.sch.uk, senco@templemoor.trafford.sch.uk, admin@templemoor.trafford.sch.uk",0,1,1,,M33 2EG,Sale,North West,2026-02-14T11:13:59.178143
106313,Wellfield Infant and Nursery School,http://www.wellfieldinfants.com,wellfieldinf.admin@trafford.gov.uk,0,0,0,outstanding,M33 5QW,Sale,North West,2026-02-14T11:14:05.008577
106315,Urmston Primary School,https://www.urmstonprimary.com,,0,0,0,,M41 5AH,Manchester,North West,2026-02-14T11:14:09.727994
106316,Davyhulme Primary School,https://www.davyhulmeprimary.com/,,0,0,0,,M41 0RX,Manchester,North West,2026-02-14T11:14:15.828519
106318,Flixton Primary School,https://www.flixtonprimaryschool.org.uk,admin@flixtonprimaryschool.org.uk,0,1,0,,M41 5QL,Manchester,North West,2026-02-14T11:14:21.543444
106321,Gorse Hill Primary School,https://www.gorsehill.trafford.sch.uk/,office@gorsehillprimary.co.uk,0,0,0,good,M32 0PF,Manchester,North West,2026-02-14T11:14:27.168446
106322,Kings Road Primary School,https://www.kingsroadschool.com,,0,0,0,,M16 0GR,Manchester,North West,2026-02-14T11:14:33.246408
106323,Moss Park Primary School,https://www.mossparkprimary.co.uk,admin@mossparkprimary.co.uk,0,1,1,outstanding,M32 9HR,Manchester,North West,2026-02-14T11:14:40.850988
106325,Seymour Park Community Primary School,http://www.seymourpark.com,office@seymourpark.com,1,1,1,outstanding,M16 9QE,Manchester,North West,2026-02-14T11:14:45.982003
106327,Victoria Park Junior School,https://www.victoriaparkschool.co.uk,,1,1,1,,M32 0XZ,Manchester,North West,2026-02-14T11:14:51.266537
106328,Victoria Park Infant School,https://www.victoriaparkinfant.org,,0,0,0,,M32 8BU,Manchester,North West,2026-02-14T11:14:56.693043
106329,Highfield Primary School,https://www.highfield-primary.trafford.sch.uk,"highfield.admin@trafford.gov.uk, safeguarding@highfield-primary.trafford.sch.uk, highfield.admin@trafford.gov.uk, highfield.admin@trafford.gov.uk",0,1,0,good,M41 9PA,Manchester,North West,2026-02-14T11:15:03.620573
106332,Woodhouse Primary School,https://www.woodhouseprimaryschool.co.uk,woodhouse.admin@trafford.gov.uk,0,1,0,,M41 7WW,Manchester,North West,2026-02-14T11:15:09.217816
106334,Kingsway Primary School,https://www.kingswayprimary.co.uk,"kingswayadmin@inspiringlearners.co.uk, kingswayadmin@inspiringlearners.co.uk",0,0,1,,M41 0SP,Manchester,North West,2026-02-14T11:15:16.871357
